@relation rel

@attribute date date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute knownPresence numeric
@attribute knownPresenceDuration numeric
@attribute openEntryPoint {true,false}
@attribute motionIndoors {true,false}
@attribute motionIndoorPerMinute numeric
@attribute motionOutdoors {true,false}
@attribute outdoorPerMinute numeric
@attribute normal {true,false}

@data
2015-11-20T00:46:30,0,0,false,false,0,false,0,true
2015-11-20T00:46:31,0,0,false,false,0,false,0,true
2015-11-20T00:46:31,0,0,false,false,0,false,0,true
2015-11-20T00:46:31,0,0,false,false,0,false,0,true
2015-11-20T00:46:31,0,0,false,false,0,false,0,true
2015-11-20T00:46:31,0,0,false,false,0,false,0,true
2015-11-20T00:46:31,0,0,false,false,0,false,0,true
2015-11-20T00:46:32,0,0,false,false,0,false,0,true
2015-11-20T00:46:32,0,0,false,false,0,false,0,true
2015-11-20T00:46:32,0,0,false,false,0,false,0,true
2015-11-20T00:46:32,0,0,false,false,0,false,0,true
2015-11-20T00:46:32,0,0,false,false,0,false,0,true
2015-11-20T00:46:32,0,0,false,false,0,false,0,true
2015-11-20T00:46:33,0,0,false,false,0,false,0,true
2015-11-20T00:46:33,0,0,false,false,0,false,0,true
2015-11-20T00:46:33,0,0,false,false,0,false,0,true
2015-11-20T00:46:33,0,0,false,false,0,false,0,true
2015-11-20T00:46:33,0,0,false,false,0,false,0,true
2015-11-20T00:46:33,0,0,false,false,0,false,0,true
2015-11-20T00:46:34,0,0,false,false,0,false,0,true
2015-11-20T00:46:34,0,0,false,false,0,false,0,true
2015-11-20T00:46:34,0,0,false,false,0,false,0,true
2015-11-20T00:46:34,0,0,false,false,0,false,0,true
2015-11-20T00:46:34,0,0,false,false,0,false,0,true
2015-11-20T00:46:34,0,0,false,false,0,false,0,true
2015-11-20T00:46:35,0,0,false,false,0,false,0,true
2015-11-20T00:46:35,0,0,false,false,0,false,0,true
2015-11-20T00:46:35,0,0,false,false,0,false,0,true
2015-11-20T00:46:35,0,0,false,false,0,false,0,true
2015-11-20T00:46:35,0,0,false,false,0,false,0,true
2015-11-20T00:46:35,0,0,false,false,0,false,0,true
2015-11-20T00:46:35,0,0,false,false,0,false,0,true
2015-11-20T00:46:36,0,0,false,false,0,false,0,true
2015-11-20T00:46:36,0,0,false,false,0,false,0,true
2015-11-20T00:46:36,0,0,false,false,0,false,0,true
2015-11-20T00:46:36,0,0,false,false,0,false,0,true
2015-11-20T00:46:36,0,0,false,false,0,false,0,true
2015-11-20T00:46:36,0,0,false,false,0,false,0,true
2015-11-20T00:46:37,0,0,false,false,0,false,0,true
2015-11-20T00:46:37,0,0,false,false,0,false,0,true
2015-11-20T00:46:37,0,0,false,false,0,false,0,true
2015-11-20T00:46:37,0,0,false,false,0,false,0,true
2015-11-20T00:46:37,0,0,false,false,0,false,0,true
2015-11-20T00:46:37,0,0,false,false,0,false,0,true
2015-11-20T00:46:38,0,0,false,false,0,false,0,true
2015-11-20T00:46:38,0,0,false,false,0,false,0,true
2015-11-20T00:46:38,0,0,false,false,0,false,0,true
2015-11-20T00:46:38,0,0,false,false,0,false,0,true
